case_id,dv,set,family,index,cell_id,level_id,rep,spawn_key,r_seed,split,shard,nbar,mu,s,mu1,mu2,s2,rho,tau,gamma,sigma2,sp,kappa,sigma,sigma1,lam_p,R,beta,mu_log,s_abs,grid_M,delta_tilde,tau_K,tau_K2,prior_tries,n,pattern_tries,sampler,buffer,n_parents,pad_P,min_eig,cftp_start,mh_steps,burnin,wall_s,sha1
dv3-A-lgcp-002000,3,A,lgcp,2000,,,,3:1:5:2000,,test,4,124.15833971415147,,,,,,,,,0.19319951817296374,1.1288557451784595,,,,,,,4.724957925111398,0.10130957638474253,256,0.51538449381683,1.8638763282723216,,1,149,1,exact,,,2,3.8178066901744e-06,,,,0.017300374998740153,9280c3144173ca7812b346c1b1da1cc560b42f3d
dv3-A-lgcp-002001,3,A,lgcp,2001,,,,3:1:5:2001,,test,4,431.19385655516584,,,,,,,,,0.09577828005444232,0.9017783715438833,,,,,,,6.018668632145028,0.04342737036774666,256,0.4131498490622327,1.5014136029865104,,1,484,1,exact,,,2,4.8438021646104735e-05,,,,0.018435000001773005,016aa775f46c7c32a4cc54af335fe7aebfe844ee
dv3-A-lgcp-002002,3,A,lgcp,2002,,,,3:1:5:2002,,test,4,268.4392635906138,,,,,,,,,2.67816286507413,1.7647097550733413,,,,,,,4.253543249456906,0.10770857174983381,512,24.21498049021589,2.163305625707512,,1,265,1,exact,,,2,3.972317181918493e-07,,,,0.11074079100217205,bb621cee3af88139e5546980627c2d1474ebaafd
dv3-A-lgcp-002003,3,A,lgcp,2003,,,,3:1:5:2003,,test,4,360.15719440682227,,,,,,,,,0.1242744201566528,1.5707259132754061,,,,,,,5.8244033771975285,0.08276645636876545,256,0.8002613706677832,2.6088558403666866,,1,390,1,exact,,,2,6.999662791988527e-06,,,,0.022340666997479275,0b715aba90461486c8dd76c8df7849be6bbcb180
dv3-A-lgcp-002004,3,A,lgcp,2004,,,,3:1:5:2004,,test,4,449.2050433714512,,,,,,,,,0.07016633411402405,0.8218115050796384,,,,,,,6.0723962831962774,0.03877483024402665,256,0.281463570264717,1.3712330914156712,,1,433,1,exact,,,2,6.804150500265098e-05,,,,0.0228312500003085,3154a58e900ce7c9f3636c1ae95adaee439a3637
dv3-A-lgcp-002005,3,A,lgcp,2005,,,,3:1:5:2005,,test,4,166.19301071114901,,,,,,,,,0.10768304573740661,0.718397568544742,,,,,,,5.059308305185514,0.05572607768404313,256,0.22404510727399773,1.1948880655294483,,1,178,1,exact,,,2,2.2928882285688852e-05,,,,0.017785125000955304,af5fc549868ac055c577d3fec5e5bb7aa03389ad
dv3-A-lgcp-002006,3,A,lgcp,2006,,,,3:1:5:2006,,test,4,744.8517680803646,,,,,,,,,0.37615660235128257,1.4781570438815999,,,,,,,6.4251069283873115,0.05416087235108521,256,3.5659297793071905,2.401417471236952,,1,817,1,exact,,,2,2.4974340837427243e-05,,,,0.020646041997679276,9e058c80bb79171019445d4af3b9be9b40977770
dv3-A-lgcp-002007,3,A,lgcp,2007,,,,3:1:5:2007,,test,4,441.85912648205584,,,,,,,,,2.286639952384691,0.5255431061563528,,,,,,,4.94767113671747,0.02500152090804862,512,8.202302427033729,0.6842785942709879,,1,394,1,exact,,,2,3.173501790643526e-05,,,,0.08706341600191081,4ef53f267a8d6b4588dc354918673bb4d2ba1ff2
dv3-A-lgcp-002008,3,A,lgcp,2008,,,,3:1:5:2008,,test,4,310.3824314200538,,,,,,,,,0.15537797079500143,0.7842369697981649,,,,,,,5.660116201503206,0.04451421777146345,256,0.5010223324399058,1.2990980361494049,,1,291,1,exact,,,2,4.497703436742242e-05,,,,0.02066075000038836,1971006aa69db9b059e39b76afe7ec8e7afacb14
dv3-A-lgcp-002009,3,A,lgcp,2009,,,,3:1:5:2009,,test,4,233.6461997386836,,,,,,,,,1.6219940062967535,0.8800480753320361,,,,,,,4.642811001105176,0.05757408394330214,256,6.1989245982709935,1.2530639052922063,,1,205,1,exact,,,2,2.079146519570222e-05,,,,0.020437584000319475,12da1b73ae27363de8cba428e6357d9e86783f3c
