case_id,dv,set,family,index,cell_id,level_id,rep,spawn_key,r_seed,split,shard,nbar,mu,s,mu1,mu2,s2,rho,tau,gamma,sigma2,sp,kappa,sigma,sigma1,lam_p,R,beta,mu_log,s_abs,grid_M,delta_tilde,tau_K,tau_K2,prior_tries,n,pattern_tries,sampler,buffer,n_parents,pad_P,min_eig,cftp_start,mh_steps,burnin,wall_s,sha1
dv3-train-poisson-000500,3,train,poisson,500,,,,3:0:0:500,,train,1,287.29120342372323,,,,,,,,,,,,,,,,,,,,0.0,,,1,267,1,exact,,,,,,,,5.51249977434054e-05,e9d602e4b7755913fc6b5110cf9e859fc56a8044
dv3-train-poisson-000501,3,train,poisson,501,,,,3:0:0:501,,train,1,404.51857480309866,,,,,,,,,,,,,,,,,,,,0.0,,,1,408,1,exact,,,,,,,,2.8958998882444575e-05,6e58d29f2f3338965743c2bd382793fbf98552bf
dv3-train-poisson-000502,3,train,poisson,502,,,,3:0:0:502,,train,1,426.9944789983856,,,,,,,,,,,,,,,,,,,,0.0,,,1,437,1,exact,,,,,,,,1.8124999769497663e-05,0bc5ab32b151917f5f7f9a6c985fbf4f13a8854a
dv3-train-poisson-000503,3,train,poisson,503,,,,3:0:0:503,,train,1,260.08810699291803,,,,,,,,,,,,,,,,,,,,0.0,,,1,257,1,exact,,,,,,,,1.3958000636193901e-05,c98247629011cbbeb4a70e10a1ce8e93638c852d
dv3-train-poisson-000504,3,train,poisson,504,,,,3:0:0:504,,train,1,467.8993767708374,,,,,,,,,,,,,,,,,,,,0.0,,,1,481,1,exact,,,,,,,,1.6707999748177826e-05,01c1f8f144138e416edf581f77d7f662c38d774a
dv3-train-poisson-000505,3,train,poisson,505,,,,3:0:0:505,,train,1,353.23497525842885,,,,,,,,,,,,,,,,,,,,0.0,,,1,348,1,exact,,,,,,,,1.3291999493958429e-05,e524e48ac7da9ed60b9c17ffd48521871d0de544
dv3-train-poisson-000506,3,train,poisson,506,,,,3:0:0:506,,train,1,364.67375607510326,,,,,,,,,,,,,,,,,,,,0.0,,,1,379,1,exact,,,,,,,,1.4750003174412996e-05,d69dbbc148ae333ef7595aab35ac0d0191f49f22
dv3-train-poisson-000507,3,train,poisson,507,,,,3:0:0:507,,train,1,165.18208900246515,,,,,,,,,,,,,,,,,,,,0.0,,,1,179,1,exact,,,,,,,,1.1665997590171173e-05,7e158922d581e76bcee776cc1d7dec2fd060ce10
dv3-train-poisson-000508,3,train,poisson,508,,,,3:0:0:508,,train,1,220.9472288913851,,,,,,,,,,,,,,,,,,,,0.0,,,1,201,1,exact,,,,,,,,1.1167001503054053e-05,011025f96f3cc8bd14514451c0b2d22b9c3fc2c1
dv3-train-poisson-000509,3,train,poisson,509,,,,3:0:0:509,,train,1,410.13808159214955,,,,,,,,,,,,,,,,,,,,0.0,,,1,369,1,exact,,,,,,,,1.3041997590335086e-05,0cb5ba34ee22ca4811082c086f731eb6f6374054
dv3-train-poisson-000510,3,train,poisson,510,,,,3:0:0:510,,train,1,715.6538383443058,,,,,,,,,,,,,,,,,,,,0.0,,,1,699,1,exact,,,,,,,,1.7957998352358118e-05,5a3818cf0770e1bf1cc897bfef889c1d5a3e39b3
dv3-train-poisson-000511,3,train,poisson,511,,,,3:0:0:511,,train,1,243.01081925107283,,,,,,,,,,,,,,,,,,,,0.0,,,1,233,1,exact,,,,,,,,1.1874999472638592e-05,7cc873f47f1d8e1d126dd1c4c9d0cedb6e87dfa3
dv3-train-poisson-000512,3,train,poisson,512,,,,3:0:0:512,,train,1,251.5265017038403,,,,,,,,,,,,,,,,,,,,0.0,,,1,273,1,exact,,,,,,,,1.1999996786471456e-05,793b2162d15d41cd10b6d66b1bd82dd51bfb396b
dv3-train-poisson-000513,3,train,poisson,513,,,,3:0:0:513,,train,1,171.30988072577472,,,,,,,,,,,,,,,,,,,,0.0,,,1,153,1,exact,,,,,,,,1.0167001164518297e-05,aa62dd54f91c6c5a38fe0c145a98fd2cbda23798
dv3-train-poisson-000514,3,train,poisson,514,,,,3:0:0:514,,train,1,388.8008359665661,,,,,,,,,,,,,,,,,,,,0.0,,,1,365,1,exact,,,,,,,,1.4625002222601324e-05,17232ddb1efef371db07bc85b1e0c0e1e2359348
dv3-train-poisson-000515,3,train,poisson,515,,,,3:0:0:515,,train,1,101.94128992333206,,,,,,,,,,,,,,,,,,,,0.0,,,1,93,1,exact,,,,,,,,9.749997843755409e-06,fd4d1f8f619627abd344b76f684994c5e3536ae9
dv3-train-poisson-000516,3,train,poisson,516,,,,3:0:0:516,,train,1,243.34793050340787,,,,,,,,,,,,,,,,,,,,0.0,,,1,249,1,exact,,,,,,,,1.1124997399747372e-05,6cc1198c0cbb83e78eaf2d44dcd8788d5e8c0f23
dv3-train-poisson-000517,3,train,poisson,517,,,,3:0:0:517,,train,1,126.11997704539448,,,,,,,,,,,,,,,,,,,,0.0,,,1,122,1,exact,,,,,,,,1.0042000212706625e-05,d4c843617b4578e6eb3e323e1b658a3005a6223c
dv3-train-poisson-000518,3,train,poisson,518,,,,3:0:0:518,,train,1,266.9165216913228,,,,,,,,,,,,,,,,,,,,0.0,,,1,284,1,exact,,,,,,,,1.1916999937966466e-05,c26713d70d1e13c8f92e36c125097b592abcee61
dv3-train-poisson-000519,3,train,poisson,519,,,,3:0:0:519,,train,1,221.22584032711723,,,,,,,,,,,,,,,,,,,,0.0,,,1,225,1,exact,,,,,,,,1.300000076298602e-05,16e4baf91b6885d772f6c8afa08171678607c063
dv3-train-poisson-000520,3,train,poisson,520,,,,3:0:0:520,,train,1,248.5665932485137,,,,,,,,,,,,,,,,,,,,0.0,,,1,225,1,exact,,,,,,,,1.0583000403130427e-05,f96599b73a35f1c8a6cbeec7a6ad92c8e3d948a7
dv3-train-poisson-000521,3,train,poisson,521,,,,3:0:0:521,,train,1,118.78314898922007,,,,,,,,,,,,,,,,,,,,0.0,,,1,127,1,exact,,,,,,,,9.958002920029685e-06,fb43ec382586afddc3cac8e08fc5abc6d2e07ca3
dv3-train-poisson-000522,3,train,poisson,522,,,,3:0:0:522,,train,1,472.9977954250772,,,,,,,,,,,,,,,,,,,,0.0,,,1,510,1,exact,,,,,,,,1.4291999832494184e-05,e56d8072efcd1ac1c1ed4ab3396a4a9d76578b8b
dv3-train-poisson-000523,3,train,poisson,523,,,,3:0:0:523,,train,1,161.97439393116272,,,,,,,,,,,,,,,,,,,,0.0,,,1,157,1,exact,,,,,,,,1.3166001735953614e-05,1c586dfd8a630ab78bf5c831631478b3edb2324c
dv3-train-poisson-000524,3,train,poisson,524,,,,3:0:0:524,,train,1,415.73098049688315,,,,,,,,,,,,,,,,,,,,0.0,,,1,384,1,exact,,,,,,,,1.27909988805186e-05,0a5217188cc058660815c336e217c5fa61ab9f21
dv3-train-poisson-000525,3,train,poisson,525,,,,3:0:0:525,,train,1,239.74290348710437,,,,,,,,,,,,,,,,,,,,0.0,,,1,255,1,exact,,,,,,,,1.266699837287888e-05,319b109c99e3fd7907fa7f3a2cdda71610241092
